brand,product_name,gpu_name,gpu_codename,architecture,shading_units,base_clock,boost_clock,mem_type,mem_bus,launch_price,release_year,release_month,release_date_xsd,max_clock_mhz,mem_size_kb,mem_size_iri,mem_bus_iri,mem_bus_sort,bandwidth_mbs,is_system_dependent,fp32_gflops,tdp_watts,product_uri_id,brand_uri_id,arch_uri_id
NVIDIA,GRID K240Q,GK104,,Kepler,1536,,,GDDR5,256 bit,469,2013,,2013-06-28,,1048576,mem_size_1024_MB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_282e9a8a18,NVIDIA,Kepler
NVIDIA,GRID K260Q,GK104,,Kepler,1536,,,GDDR5,256 bit,937,2013,,2013-06-28,,2097152,mem_size_2_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_2ea7e23cc0,NVIDIA,Kepler
NVIDIA,GRID K280Q,GK104,,Kepler,1536,,,GDDR5,256 bit,1875,2013,,2013-06-28,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_3f42cd229a,NVIDIA,Kepler
NVIDIA,GRID K340,GK107,,Kepler,384,,,GDDR5,128 bit,3299,2013,,2013-07-23,,1048576,mem_size_1024_MB,memBus_128,128,81920.0,False,732.7,225,NVIDIA_95fa564eb2,NVIDIA,Kepler
NVIDIA,GRID K520,GK104,,Kepler,1536,,,GDDR5,256 bit,3599,2013,,2013-07-23,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_6cfb876d51,NVIDIA,Kepler
NVIDIA,NVS 315,GF119S,,Fermi 2.0,48,,,DDR3,64 bit,159,2013,,2013-03-10,,1048576,mem_size_1024_MB,memBus_64,64,14336.0,False,100.4,19,NVIDIA_6c6197bb6b,NVIDIA,Fermi_2_0
NVIDIA,Playstation 3 GPU 28nm,RSX-28nm,,Curie,,,,GDDR3,128 bit,299,2013,,2013-06-03,,262144,mem_size_256_MB,memBus_128,128,21299.2,False,,21,NVIDIA_a1d8565b30,NVIDIA,Curie
NVIDIA,Quadro K1100M,GK107,,Kepler,384,706.0,706.0,GDDR5,128 bit,,,,,706.0,2097152,mem_size_2_GB,memBus_128,128,45875.2,False,542.2,45,NVIDIA_c53f7857ec,NVIDIA,Kepler
NVIDIA,Quadro K2000,GK107,,Kepler,384,,,GDDR5,128 bit,599,2013,,2013-03-01,,2097152,mem_size_2_GB,memBus_128,128,65536.0,False,732.7,51,NVIDIA_23b00d0f4e,NVIDIA,Kepler
NVIDIA,Quadro K2000D,GK107,,Kepler,384,,,GDDR5,128 bit,599,2013,,2013-03-01,,2097152,mem_size_2_GB,memBus_128,128,65536.0,False,732.7,51,NVIDIA_c7afbf154f,NVIDIA,Kepler
NVIDIA,Quadro K2100M,GK106S,,Kepler,576,667.0,667.0,GDDR5,128 bit,,,,,667.0,2097152,mem_size_2_GB,memBus_128,128,49285.12,False,768.4,55,NVIDIA_ae3ce2e6e5,NVIDIA,Kepler
NVIDIA,Quadro K3100M,GK104,,Kepler,768,706.0,706.0,GDDR5,256 bit,,,,,706.0,4194304,mem_size_4_GB,memBus_256,256,104857.6,False,1084.4,75,NVIDIA_eaacf46acd,NVIDIA,Kepler
NVIDIA,Quadro K4000,GK106,,Kepler,768,,,GDDR5,192 bit,1269,2013,,2013-03-01,,3145728,mem_size_3_GB,memBus_192,192,138035.2,False,1244.2,80,NVIDIA_bef283dc75,NVIDIA,Kepler
NVIDIA,Quadro K4100M,GK104,,Kepler,1152,706.0,706.0,GDDR5,256 bit,,,,,706.0,4194304,mem_size_4_GB,memBus_256,256,104857.6,False,1627.0,100,NVIDIA_7a46d66e34,NVIDIA,Kepler
NVIDIA,Quadro K5000 SYNC,GK104,,Kepler,1536,,,GDDR5,256 bit,3299,2013,,2013-01-25,,4194304,mem_size_4_GB,memBus_256,256,176947.2,False,2169.0,122,NVIDIA_7c25867e1e,NVIDIA,Kepler
NVIDIA,Quadro K5100M,GK104,,Kepler,1536,771.0,771.0,GDDR5,256 bit,,,,,771.0,8388608,mem_size_8_GB,memBus_256,256,117964.8,False,2369.0,100,NVIDIA_af13152db1,NVIDIA,Kepler
NVIDIA,Quadro K510M,GK208,,Kepler 2.0,192,889.0,889.0,GDDR5,64 bit,,,,,889.0,1048576,mem_size_1024_MB,memBus_64,64,19660.8,False,341.4,30,NVIDIA_d5b3f058f1,NVIDIA,Kepler_2_0
NVIDIA,Quadro K600,GK107,,Kepler,192,,,DDR3,128 bit,199,2013,,2013-03-01,,1048576,mem_size_1024_MB,memBus_128,128,29194.24,False,336.4,41,NVIDIA_40691f83a7,NVIDIA,Kepler
NVIDIA,Quadro K6000,GK110B,,Kepler,2880,797.0,902.0,GDDR5,384 bit,5265,2013,,2013-07-23,902.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5196.0,225,NVIDIA_bb19b63c2c,NVIDIA,Kepler
NVIDIA,Quadro K6000 SDI,GK110,,Kepler,2880,,,GDDR5,384 bit,8599,2013,,2013-07-23,,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5196.0,239,NVIDIA_31decee970,NVIDIA,Kepler
NVIDIA,Quadro K610M,GK208,,Kepler 2.0,192,954.0,954.0,GDDR5,64 bit,,,,,954.0,1048576,mem_size_1024_MB,memBus_64,64,21299.2,False,366.3,30,NVIDIA_2976b1f844,NVIDIA,Kepler_2_0
NVIDIA,Tegra 4 GPU,Wayne,,VLIW Vec4,,,,LPDDR3,32 bit,,,,,,524288,mem_size_512_MB,memBus_32,32,7643.136,False,,20,NVIDIA_184a25da94,NVIDIA,VLIW_Vec4
NVIDIA,Tegra 4i GPU,Wayne,,VLIW Vec4,,,,LPDDR3,32 bit,,,,,,524288,mem_size_512_MB,memBus_32,32,7643.136,False,,20,NVIDIA_bdbbdc3fd7,NVIDIA,VLIW_Vec4
NVIDIA,Tesla K20m,GK110,,Kepler,2496,,,GDDR5,320 bit,3199,2013,,2013-01-05,,5242880,mem_size_5_GB,memBus_320,320,212992.0,False,3524.0,225,NVIDIA_5232d4ae7f,NVIDIA,Kepler
NVIDIA,Tesla K20s,GK110,,Kepler,2496,,,GDDR5,320 bit,3199,2013,,2013-02-18,,5242880,mem_size_5_GB,memBus_320,320,212992.0,False,2870.0,225,NVIDIA_85f5443ed5,NVIDIA,Kepler
NVIDIA,Tesla K40c,GK180,,Kepler,2880,745.0,876.0,GDDR5,384 bit,7699,2013,,2013-10-08,876.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5046.0,245,NVIDIA_fc0f341ccd,NVIDIA,Kepler
NVIDIA,Tesla K40d,GK110B,,Kepler,2880,745.0,876.0,GDDR5,384 bit,7699,2013,,2013-11-22,876.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5046.0,245,NVIDIA_cfc76f7880,NVIDIA,Kepler
NVIDIA,Tesla K40m,GK110B,,Kepler,2880,745.0,876.0,GDDR5,384 bit,7699,2013,,2013-11-22,876.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5046.0,245,NVIDIA_1dc2844576,NVIDIA,Kepler
NVIDIA,Tesla K40s,GK110B,,Kepler,2880,745.0,876.0,GDDR5,384 bit,7699,2013,,2013-11-22,876.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5046.0,245,NVIDIA_bce11caaea,NVIDIA,Kepler
NVIDIA,Tesla K40st,GK110B,,Kepler,2880,,,GDDR5,384 bit,7699,2013,,2013-11-22,,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,3312.0,245,NVIDIA_9e5274c377,NVIDIA,Kepler
NVIDIA,Tesla K40t,GK110B,,Kepler,2880,745.0,876.0,GDDR5,384 bit,7699,2013,,2013-11-22,876.0,12582912,mem_size_12_GB,memBus_384,384,295321.6,False,5046.0,245,NVIDIA_ecfc529818,NVIDIA,Kepler
NVIDIA,GeForce 705A,GF119S,,Fermi 2.0,48,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,91.2,15,NVIDIA_45c97f86c3,NVIDIA,Fermi_2_0
NVIDIA,GeForce 710A,GK208,,Kepler 2.0,192,719.0,758.0,DDR3,64 bit,,,,,758.0,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,291.1,15,NVIDIA_2adfcff920,NVIDIA,Kepler_2_0
NVIDIA,GeForce 720A,GF117,,Fermi 2.0,96,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,297.6,33,NVIDIA_ef43a44e68,NVIDIA,Fermi_2_0
NVIDIA,GeForce 800A,GF119S,,Fermi 2.0,48,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,91.2,15,NVIDIA_533b6c2fcd,NVIDIA,Fermi_2_0
NVIDIA,GeForce 800M,GF117,,Fermi 2.0,48,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,141.7,15,NVIDIA_9c9256aeb8,NVIDIA,Fermi_2_0
NVIDIA,GeForce 805A,GK208,,Kepler 2.0,192,719.0,758.0,DDR3,64 bit,,,,,758.0,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,291.1,15,NVIDIA_bcba505ae9,NVIDIA,Kepler_2_0
NVIDIA,GeForce 810A,GK208,,Kepler 2.0,192,719.0,758.0,DDR3,64 bit,,,,,758.0,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,291.1,15,NVIDIA_7a9891b15d,NVIDIA,Kepler_2_0
NVIDIA,GeForce 810M,GF117,,Fermi 2.0,48,738.0,888.0,DDR3,64 bit,,,,,888.0,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,85.25,15,NVIDIA_d13091d587,NVIDIA,Fermi_2_0
NVIDIA,GeForce 820A,GF117,,Fermi 2.0,96,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,240.0,15,NVIDIA_7acbd28c4e,NVIDIA,Fermi_2_0
NVIDIA,GeForce 825M,GK208,,Kepler 2.0,384,850.0,941.0,DDR3,64 bit,,,,,941.0,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,722.7,33,NVIDIA_3ed21e121f,NVIDIA,Kepler_2_0
NVIDIA,GeForce 830A,GM108,,Maxwell,256,1082.0,1150.0,DDR3,64 bit,,,,,1150.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,588.8,33,NVIDIA_75bdaf528f,NVIDIA,Maxwell
NVIDIA,GeForce 830M,GM108,,Maxwell,256,1082.0,1150.0,DDR3,64 bit,,,,,1150.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,588.8,33,NVIDIA_b8ee3ca8ea,NVIDIA,Maxwell
NVIDIA,GeForce 840A,GM108,,Maxwell,384,1029.0,1124.0,DDR3,64 bit,,,,,1124.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,863.2,33,NVIDIA_773e776577,NVIDIA,Maxwell
NVIDIA,GeForce 840M,GM108S,,Maxwell,384,1029.0,1124.0,DDR3,64 bit,,,,,1124.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,863.2,33,NVIDIA_e9b2c7d48b,NVIDIA,Maxwell
NVIDIA,GeForce GT 705 OEM,GF119S,,Fermi 2.0,48,,,DDR3,64 bit,,2014,,2014-03-27,,1048576,mem_size_1024_MB,memBus_64,64,13516.8,False,167.8,29,NVIDIA_188cd7fa1d,NVIDIA,Fermi_2_0
NVIDIA,GeForce GT 710,GK208,,Kepler 2.0,192,,,DDR3,64 bit,,2014,,2014-03-27,,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,366.3,19,NVIDIA_889a8306dd,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 710,GK208B,,Kepler 2.0,192,,,DDR3,64 bit,,2014,,2014-03-27,,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,366.3,19,NVIDIA_5704c8d0c4,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 710 PCIe x1,GK208B,,Kepler 2.0,192,,,DDR3,64 bit,,2014,,2014-03-27,,1048576,mem_size_1024_MB,memBus_64,64,13107.2,False,366.3,19,NVIDIA_d501c9783a,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 720,GK208,,Kepler 2.0,384,,,DDR3,64 bit,49,2014,,2014-03-27,,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,742.7,19,NVIDIA_478e15a983,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 720,GK208B,,Kepler 2.0,192,,,DDR3,64 bit,49,2014,,2014-09-29,,1048576,mem_size_1024_MB,memBus_64,64,13107.2,False,306.0,19,NVIDIA_f012711407,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 720A,GF117,,Fermi 2.0,96,,,DDR3,64 bit,,,,,,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,297.6,33,NVIDIA_58febf2eb3,NVIDIA,Fermi_2_0
NVIDIA,GeForce GT 730,GF108,,Fermi,96,,,DDR3,128 bit,,2014,,2014-06-18,,1048576,mem_size_1024_MB,memBus_128,128,29491.2,False,268.8,49,NVIDIA_eb90b0f1ad,NVIDIA,Fermi
NVIDIA,GeForce GT 730,GK208B,,Kepler 2.0,384,,,GDDR5,64 bit,,2014,,2014-06-18,,1048576,mem_size_1024_MB,memBus_64,64,41062.4,False,692.7,38,NVIDIA_90de6f4292,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 730,GF108,,Fermi,96,,,DDR3,128 bit,,2014,,2014-06-18,,2097152,mem_size_2_GB,memBus_128,128,26214.4,False,268.8,49,NVIDIA_aee3d586df,NVIDIA,Fermi
NVIDIA,GeForce GT 730A,GK208,,Kepler 2.0,384,719.0,758.0,DDR3,64 bit,,,,,758.0,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,582.1,33,NVIDIA_8f43160db1,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 730M,GK208,,Kepler 2.0,384,719.0,758.0,DDR3,64 bit,,,,,758.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,582.1,33,NVIDIA_3a2dd89984,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 740,GK107,,Kepler,384,,,GDDR5,128 bit,89,2014,,2014-05-29,,1048576,mem_size_1024_MB,memBus_128,128,82114.56,False,762.6,64,NVIDIA_b059061473,NVIDIA,Kepler
NVIDIA,GeForce GTX 660 Rev. 2,GK104,,Kepler,960,980.0,1032.0,GDDR5,192 bit,,2014,,2014-09-13,1032.0,2097152,mem_size_2_GB,memBus_192,192,147660.8,False,1981.0,140,NVIDIA_81f8c98ecb,NVIDIA,Kepler
NVIDIA,GeForce GTX 745 OEM,GM107,,Maxwell,384,,,DDR3,128 bit,,2014,,2014-02-18,,4194304,mem_size_4_GB,memBus_128,128,29491.2,False,793.3,55,NVIDIA_5cc30d8e29,NVIDIA,Maxwell
NVIDIA,GeForce GTX 750,GM107,,Maxwell,512,1020.0,1085.0,GDDR5,128 bit,119,2014,,2014-02-18,1085.0,1048576,mem_size_1024_MB,memBus_128,128,82114.56,False,1111.0,55,NVIDIA_6a79e85516,NVIDIA,Maxwell
NVIDIA,GeForce GTX 750 Ti,GM107,,Maxwell,640,1020.0,1085.0,GDDR5,128 bit,149,2014,,2014-02-18,1085.0,2097152,mem_size_2_GB,memBus_128,128,88473.6,False,1388.8,60,NVIDIA_671be3d585,NVIDIA,Maxwell
NVIDIA,GeForce GTX 760A,GK106,,Kepler,768,628.0,719.0,GDDR5,128 bit,,,,,719.0,1048576,mem_size_1024_MB,memBus_128,128,65669.12,False,1104.4,55,NVIDIA_5ae5383776,NVIDIA,Kepler
NVIDIA,GeForce GTX 850A,GM107,,Maxwell,640,902.0,902.0,DDR3,128 bit,,,,,902.0,2097152,mem_size_2_GB,memBus_128,128,29491.2,False,1154.6,45,NVIDIA_8211afbbe5,NVIDIA,Maxwell
NVIDIA,GeForce GTX 850M,GM107,,Maxwell,640,,,DDR3,128 bit,,,,,,2097152,mem_size_2_GB,memBus_128,128,32798.72,False,1154.6,45,NVIDIA_853a8a63ca,NVIDIA,Maxwell
NVIDIA,GeForce GTX 860M,GM107,,Maxwell,640,1020.0,1020.0,GDDR5,128 bit,,,,,1020.0,2097152,mem_size_2_GB,memBus_128,128,82114.56,False,1305.6,75,NVIDIA_1e7731a8bb,NVIDIA,Maxwell
NVIDIA,GeForce GTX 860M,GK104,,Kepler,1152,797.0,915.0,GDDR5,128 bit,,,,,915.0,2097152,mem_size_2_GB,memBus_128,128,81920.0,False,2108.0,75,NVIDIA_01ee335cac,NVIDIA,Kepler
NVIDIA,GeForce GTX 870M,GK104,,Kepler,1344,941.0,967.0,GDDR5,192 bit,,,,,967.0,3145728,mem_size_3_GB,memBus_192,192,122880.0,False,2599.0,100,NVIDIA_1269f1a69f,NVIDIA,Kepler
NVIDIA,GeForce GTX 880M,GK104,,Kepler,1536,954.0,993.0,GDDR5,256 bit,,,,,993.0,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,3050.0,122,NVIDIA_5fd5c66e5d,NVIDIA,Kepler
NVIDIA,GeForce GTX 970,GM204,,Maxwell 2.0,1664,1050.0,1178.0,GDDR5,256 bit,329,2014,,2014-09-19,1178.0,4194304,mem_size_4_GB,memBus_256,256,229785.6,False,3920.0,148,NVIDIA_de1969ba42,NVIDIA,Maxwell_2_0
NVIDIA,GeForce GTX 970M,GM204,,Maxwell 2.0,1280,924.0,1038.0,GDDR5,192 bit,,,,,1038.0,3145728,mem_size_3_GB,memBus_192,192,123187.2,False,2657.0,,NVIDIA_131c8afcdf,NVIDIA,Maxwell_2_0
NVIDIA,GeForce GTX 970M,GM204,,Maxwell 2.0,1280,924.0,1038.0,GDDR5,192 bit,,,,,1038.0,6291456,mem_size_6_GB,memBus_192,192,123187.2,False,2657.0,,NVIDIA_361945690d,NVIDIA,Maxwell_2_0
NVIDIA,GeForce GTX 980,GM204,,Maxwell 2.0,2048,1127.0,1216.0,GDDR5,256 bit,549,2014,,2014-09-19,1216.0,4194304,mem_size_4_GB,memBus_256,256,229785.6,False,4981.0,165,NVIDIA_065d1a0583,NVIDIA,Maxwell_2_0
NVIDIA,GeForce GTX 980M,GM204,,Maxwell 2.0,1536,1038.0,1127.0,GDDR5,256 bit,,,,,1127.0,8388608,mem_size_8_GB,memBus_256,256,164249.6,False,3462.0,,NVIDIA_badabde661,NVIDIA,Maxwell_2_0
NVIDIA,GeForce GTX TITAN BLACK,GK110B,,Kepler,2880,889.0,980.0,GDDR5,384 bit,999,2014,,2014-02-18,980.0,6291456,mem_size_6_GB,memBus_384,384,344064.0,False,5645.0,250,NVIDIA_a22ab72e88,NVIDIA,Kepler
NVIDIA,GeForce GTX TITAN Z,GK110B,,Kepler,2880,705.0,876.0,GDDR5,384 bit,2999,2014,,2014-05-28,876.0,6291456,mem_size_6_GB,memBus_384,384,344064.0,False,5046.0,375,NVIDIA_062e6593d9,NVIDIA,Kepler
NVIDIA,GRID K120Q,GK107,,Kepler,192,,,DDR3,128 bit,125,2014,,2014-07-02,,524288,mem_size_512_MB,memBus_128,128,29194.24,False,326.4,130,NVIDIA_8e7cbc3f54,NVIDIA,Kepler
NVIDIA,GRID K220Q,GK104,,Kepler,1536,,,GDDR5,256 bit,469,2014,,2014-07-02,,524288,mem_size_512_MB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_2a7a2e949e,NVIDIA,Kepler
NVIDIA,GRID K500,GK104,,Kepler,1536,,,GDDR5,256 bit,3599,2014,,2014-07-02,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_5dd911461b,NVIDIA,Kepler
NVIDIA,GRID K520Q,GK104,,Kepler,1536,,,GDDR5,256 bit,3599,2014,,2014-07-02,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_0b1d15ce25,NVIDIA,Kepler
NVIDIA,GRID K540Q,GK104,,Kepler,1536,,,GDDR5,256 bit,3599,2014,,2014-07-02,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_b14137604b,NVIDIA,Kepler
NVIDIA,GRID K560Q,GK104,,Kepler,1536,,,GDDR5,256 bit,3599,2014,,2014-07-02,,4194304,mem_size_4_GB,memBus_256,256,163840.0,False,2289.0,225,NVIDIA_1fbbd6dad6,NVIDIA,Kepler
NVIDIA,Jetson TK1,GK20A,,Kepler 2.0,192,756.0,951.0,DDR3L,64 bit,,,,,951.0,2097152,mem_size_2_GB,memBus_64,64,7651.328,False,365.2,8,NVIDIA_1a617ecfe8,NVIDIA,Kepler_2_0
NVIDIA,Quadro K100M,GK107,,Kepler,192,851.0,851.0,DDR3,64 bit,,,,,851.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,326.8,35,NVIDIA_11013c0d3d,NVIDIA,Kepler
NVIDIA,Quadro K200M,GK107,,Kepler,192,745.0,745.0,DDR3,64 bit,,,,,745.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,286.1,35,NVIDIA_9de7eefd03,NVIDIA,Kepler
NVIDIA,Quadro K2200,GM107,,Maxwell,640,1046.0,1124.0,GDDR5,128 bit,,2014,,2014-07-22,1124.0,4194304,mem_size_4_GB,memBus_128,128,82114.56,False,1438.7,68,NVIDIA_9f22680ef2,NVIDIA,Maxwell
NVIDIA,Quadro K2200M,GM107,,Maxwell,640,1150.0,1150.0,GDDR5,128 bit,,,,,1150.0,2097152,mem_size_2_GB,memBus_128,128,82114.56,False,1472.0,65,NVIDIA_6e461bb98b,NVIDIA,Maxwell
NVIDIA,Quadro K420,GK107,,Kepler,192,,,DDR3,128 bit,,2014,,2014-07-22,,1048576,mem_size_1024_MB,memBus_128,128,29194.24,False,336.4,41,NVIDIA_d9da0176e1,NVIDIA,Kepler
NVIDIA,Quadro K4200,GK104,,Kepler,1344,771.0,784.0,GDDR5,256 bit,,2014,,2014-07-22,784.0,4194304,mem_size_4_GB,memBus_256,256,176947.2,False,2107.0,108,NVIDIA_38ee7a3bea,NVIDIA,Kepler
NVIDIA,Quadro K5200,GK110B,,Kepler,2304,667.0,771.0,GDDR5,256 bit,,2014,,2014-07-22,771.0,8388608,mem_size_8_GB,memBus_256,256,196915.2,False,3553.0,150,NVIDIA_a64c88350c,NVIDIA,Kepler
NVIDIA,Quadro K620,GM107,,Maxwell,384,1058.0,1124.0,DDR3,128 bit,,2014,,2014-07-22,1124.0,2097152,mem_size_2_GB,memBus_128,128,29491.2,False,863.2,45,NVIDIA_38dce1312e,NVIDIA,Maxwell
NVIDIA,Tesla K8,GK104,,Kepler,1536,693.0,811.0,GDDR5,256 bit,,2014,,2014-09-16,811.0,8388608,mem_size_8_GB,memBus_256,256,163840.0,False,2491.0,100,NVIDIA_825e8ecf64,NVIDIA,Kepler
NVIDIA,Tesla K80,GK210,,Kepler 2.0,2496,562.0,824.0,GDDR5,384 bit,,2014,,2014-11-17,824.0,12582912,mem_size_12_GB,memBus_384,384,246374.4,False,4113.0,300,NVIDIA_5a053ede3a,NVIDIA,Kepler_2_0
NVIDIA,GeForce 810M,GK107,,Kepler,384,835.0,950.0,DDR3,64 bit,,,,,950.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,729.6,45,NVIDIA_1af819b34e,NVIDIA,Kepler
NVIDIA,GeForce 820M,GK107,,Kepler,384,,,DDR3,128 bit,,,,,,2097152,mem_size_2_GB,memBus_128,128,29521.92,False,622.1,45,NVIDIA_10dffa91b1,NVIDIA,Kepler
NVIDIA,GeForce 845M,GM107,,Maxwell,512,863.0,863.0,DDR3,64 bit,,,,,863.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,883.7,45,NVIDIA_a40f833df4,NVIDIA,Maxwell
NVIDIA,GeForce 845M,GM108,,Maxwell,384,1071.0,1150.0,GDDR5,64 bit,,,,,1150.0,2097152,mem_size_2_GB,memBus_64,64,41062.4,False,883.2,33,NVIDIA_4c3efd825e,NVIDIA,Maxwell
NVIDIA,GeForce 910M,GK208B,,Kepler 2.0,384,641.0,641.0,DDR3,64 bit,,,,,641.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,492.3,33,NVIDIA_eea3ea5139,NVIDIA,Kepler_2_0
NVIDIA,GeForce 920A,GK208B,,Kepler 2.0,384,954.0,954.0,DDR3,64 bit,,,,,954.0,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,732.7,33,NVIDIA_b4d684d3d5,NVIDIA,Kepler_2_0
NVIDIA,GeForce 920M,GK208B,,Kepler 2.0,384,954.0,954.0,DDR3,64 bit,,,,,954.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,732.7,33,NVIDIA_940fe7a623,NVIDIA,Kepler_2_0
NVIDIA,GeForce 930A,GM108,,Maxwell,384,928.0,941.0,DDR3,64 bit,,,,,941.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,722.7,33,NVIDIA_ee1713e8bc,NVIDIA,Maxwell
NVIDIA,GeForce 930M,GM108S,,Maxwell,384,549.0,549.0,DDR3,64 bit,,,,,549.0,2097152,mem_size_2_GB,memBus_64,64,13107.2,False,421.6,33,NVIDIA_7213a8d329,NVIDIA,Maxwell
NVIDIA,GeForce 930M,GM108S,,Maxwell,384,928.0,941.0,DDR3,64 bit,,,,,941.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,722.7,33,NVIDIA_ca7f586c5a,NVIDIA,Maxwell
NVIDIA,GeForce 940A,GM108S,,Maxwell,384,1072.0,1176.0,DDR3,64 bit,,,,,1176.0,2097152,mem_size_2_GB,memBus_64,64,16404.48,False,903.2,33,NVIDIA_9c562ce50d,NVIDIA,Maxwell
NVIDIA,GeForce 940A,GM108,,Maxwell,384,1029.0,1124.0,DDR3,64 bit,,,,,1124.0,1048576,mem_size_1024_MB,memBus_64,64,16404.48,False,863.2,33,NVIDIA_f8f6a17d97,NVIDIA,Maxwell
NVIDIA,GeForce 940M,GM108S,,Maxwell,384,1072.0,1176.0,DDR3,64 bit,,,,,1176.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,903.2,33,NVIDIA_f06d3852a2,NVIDIA,Maxwell
NVIDIA,GeForce 940M,GM107,,Maxwell,512,1020.0,1098.0,DDR3,64 bit,,,,,1098.0,2097152,mem_size_2_GB,memBus_64,64,14745.6,False,1124.4,75,NVIDIA_8357c4ad54,NVIDIA,Maxwell
NVIDIA,GeForce 945A,GM108,,Maxwell,384,1006.0,1189.0,GDDR5,64 bit,,,,,1189.0,1048576,mem_size_1024_MB,memBus_64,64,41062.4,False,913.2,33,NVIDIA_6463d881f3,NVIDIA,Maxwell
NVIDIA,GeForce 945M,GM107,,Maxwell,640,928.0,1020.0,DDR3,128 bit,,,,,1020.0,2097152,mem_size_2_GB,memBus_128,128,29491.2,False,1305.6,75,NVIDIA_9be0fe23ab,NVIDIA,Maxwell
NVIDIA,GeForce GT 710 OEM,GK208B,,Kepler 2.0,192,,,DDR3,64 bit,,2015,,2015-04-09,,1048576,mem_size_1024_MB,memBus_64,64,14745.6,False,306.0,,NVIDIA_8e3157f691,NVIDIA,Kepler_2_0
NVIDIA,GeForce GT 730 OEM,GK107,,Kepler,384,,,GDDR5,64 bit,89,2015,,2015-04-09,,1048576,mem_size_1024_MB,memBus_64,64,41062.4,False,692.7,64,NVIDIA_ab39cb9cdc,NVIDIA,Kepler
NVIDIA,GeForce GT 740 OEM,GK106S,,Kepler,384,980.0,1033.0,GDDR5,128 bit,,2015,,2015-04-14,1033.0,1048576,mem_size_1024_MB,memBus_128,128,82114.56,False,793.3,65,NVIDIA_c09955236c,NVIDIA,Kepler
NVIDIA,GeForce GT 740 OEM,GK106S,,Kepler,384,,,GDDR5,128 bit,,2015,,2015-04-14,,1048576,mem_size_1024_MB,memBus_128,128,82114.56,False,772.6,65,NVIDIA_262a24d8a4,NVIDIA,Kepler
